S1_Temp,S2_Temp,S3_Temp,S4_Temp,S3_Light,S4_Light,S4_Sound,S6_PIR,S7_PIR,day_type,Time_of_day,Room_Occupancy_Count
25.06,25.06,24.56,25.44,37,24,0.09,0,0,0,1,0
25.06,25.06,24.56,25.44,37,24,0.1,0,0,0,1,0
25,25,24.63,25.44,37,24,0.1,0,0,0,1,0
25.06,25,24.63,25.44,37,24,0.1,0,0,0,1,0
25,25.06,24.56,25.44,37,25,0.1,0,0,0,1,0
25.06,25,24.56,25.44,37,24,0.1,0,0,0,1,0
25.06,25.06,24.63,25.44,37,24,0.1,0,0,0,1,0
25.06,25.06,24.56,25.44,37,24,0.11,0,0,0,1,0
25.06,25,24.56,25.38,37,24,0.1,0,0,0,1,0
25,25.06,24.56,25.38,37,24,0.1,0,0,0,1,0
25.06,25.06,24.56,25.44,37,24,0.09,0,0,0,1,0
25.06,25.06,24.56,25.38,38,25,0.1,0,0,0,1,0
25.06,25.06,24.56,25.38,38,25,0.1,0,0,0,1,0
25.06,25.06,24.56,25.38,38,25,0.11,0,0,0,1,0
25.06,25.06,24.56,25.38,38,25,0.09,0,0,0,1,0
25.06,25.06,24.56,25.44,39,25,0.09,0,0,0,1,0
25.06,25.06,24.56,25.5,39,26,0.1,0,0,0,1,0
25.06,25.06,24.63,25.44,39,26,0.1,0,0,0,1,0
25.06,25.06,24.63,25.5,39,26,0.1,0,0,0,1,0
25.06,25.06,24.63,25.44,39,26,0.1,0,0,0,1,0
25.06,25.06,24.63,25.5,40,26,0.1,0,0,0,1,0
25.06,25.06,24.56,25.5,40,27,0.11,0,0,0,1,0
25.06,25.06,24.63,25.44,40,27,0.1,0,0,0,1,0
25.06,25.06,24.56,25.44,39,26,0.1,0,0,0,1,0
25.06,25.06,24.56,25.44,38,25,0.09,0,0,0,1,0
25.06,25.06,24.56,25.5,38,25,0.09,0,0,0,1,0
25.06,25.06,24.63,25.44,38,25,0.09,0,0,0,1,0
25.06,25.06,24.63,25.44,39,26,0.1,0,0,0,1,0
25.06,25.06,24.63,25.44,39,26,0.1,0,0,0,1,0
25.06,25.06,24.63,25.38,40,27,0.09,0,0,0,1,0
25.06,25.06,24.63,25.31,40,27,0.1,0,0,0,1,0
25.06,25.06,24.63,25.38,40,27,0.1,0,0,0,1,0
25.06,25.06,24.63,25.38,40,27,0.1,0,0,0,1,0
25,25.06,24.63,25.44,40,27,0.1,0,0,0,1,0
25,25.06,24.63,25.44,40,27,0.11,0,0,0,1,0
25,25.06,24.69,25.5,40,28,0.09,0,0,0,1,0
25,25.06,24.63,25.5,41,28,0.1,0,0,0,1,0
25.06,25.06,24.63,25.44,41,28,0.1,0,0,0,1,0
25,25.06,24.63,25.44,41,28,0.09,0,0,0,1,0
25,25.06,24.63,25.44,41,28,0.09,0,0,0,1,0
25,25.06,24.63,25.5,42,29,0.1,0,0,0,1,0
25,25.06,24.69,25.5,42,29,0.1,0,0,0,1,0
25.06,25.06,24.63,25.5,42,29,0.09,0,0,0,1,0
25,25.06,24.69,25.5,42,29,0.1,0,0,0,1,0
25.06,25.06,24.69,25.44,42,29,0.1,0,0,0,1,0
25,25.06,24.63,25.44,42,29,0.1,0,0,0,1,0
25,25.06,24.63,25.44,43,29,0.1,0,0,0,1,0
25,25.06,24.63,25.5,43,29,0.09,0,0,0,1,0
25,25.06,24.69,25.5,42,29,0.1,0,0,0,1,0
25.06,25,24.63,25.56,42,29,0.1,0,0,0,1,0
25,25.06,24.63,25.5,41,28,0.1,0,0,0,1,0
25,25.06,24.63,25.56,40,27,0.1,0,0,0,1,0
25,25.06,24.63,25.56,40,27,0.09,0,0,0,1,0
25,25.06,24.63,25.56,40,27,0.1,0,0,0,1,0
25.06,25.06,24.69,25.56,40,27,0.09,0,0,0,1,0
25.06,25.06,24.63,25.63,40,27,0.09,0,0,0,1,0
25.06,25.06,24.69,25.56,41,28,0.1,0,0,0,1,0
25,25.06,24.63,25.56,41,28,0.11,0,0,0,1,0
25.06,25.06,24.63,25.5,42,29,0.1,0,0,0,1,0
25.06,25.06,24.63,25.56,44,29,0.1,0,0,0,1,0
25,25.06,24.63,25.5,45,30,0.09,0,0,0,1,0
25.06,25.06,24.63,25.5,45,30,0.09,0,0,0,1,0
25.06,25.06,24.63,25.5,45,30,0.09,0,0,0,1,0
25.06,25.06,24.63,25.56,45,30,0.1,0,0,0,1,0
25.06,25.06,24.63,25.56,45,31,0.09,0,0,0,1,0
25.06,25.06,24.63,25.56,45,31,0.09,0,0,0,1,0
25.06,25.06,24.63,25.56,45,30,0.09,0,0,0,1,0
25.06,25.06,24.63,25.56,44,29,0.09,0,0,0,1,0
25.06,25.06,24.69,25.56,45,30,0.1,0,0,0,1,0
25.06,25.06,24.63,25.5,46,31,0.09,0,0,0,1,0
25.06,25.06,24.63,25.56,46,31,0.11,0,0,0,1,0
25,25.06,24.69,25.5,45,31,0.1,0,0,0,1,0
25.06,25.06,24.63,25.56,45,30,0.09,0,0,0,1,0
25.06,25.06,24.69,25.56,45,30,0.1,0,0,0,1,0
25.06,25.06,24.69,25.56,44,29,0.1,0,0,0,1,0
25.06,25.06,24.69,25.56,44,30,0.1,0,0,0,1,0
25.06,25.06,24.69,25.63,44,29,0.1,0,0,0,1,0
25.06,25.06,24.69,25.56,44,29,0.1,0,0,0,1,0
25.06,25.06,24.69,25.69,44,29,0.1,0,0,0,1,0
25.06,25.06,24.69,25.69,44,29,0.11,0,0,0,1,0
25.06,25.06,24.69,25.69,45,30,0.1,0,0,0,1,0
25.06,25.06,24.69,25.69,45,30,0.09,0,0,0,1,0
25.06,25.06,24.69,25.63,44,30,0.09,0,0,0,1,0
25.06,25.06,24.69,25.63,45,30,0.09,0,0,0,1,0
25.06,25.06,24.69,25.63,45,31,0.09,0,0,0,1,0
25.06,25.06,24.69,25.69,45,31,0.1,0,0,0,1,0
25.06,25.06,24.69,25.69,45,31,0.1,0,0,0,1,0
25.06,25.06,24.69,25.63,45,30,0.1,0,0,0,1,0
25.06,25.06,24.69,25.56,44,30,0.1,0,0,0,1,0
25.06,25.06,24.63,25.56,43,30,0.1,0,0,0,1,0
25.06,25.13,24.69,25.63,43,29,0.1,0,0,0,1,0
25.06,25.13,24.69,25.63,43,29,0.1,0,0,0,1,0
25.06,25.06,24.69,25.56,43,29,0.1,0,0,0,1,0
25.06,25.06,24.69,25.69,45,31,0.09,0,0,0,1,0
25.06,25.13,24.69,25.69,47,31,0.09,0,0,0,1,0
25.06,25.06,24.69,25.69,48,33,0.1,0,0,0,1,0
25.06,25.06,24.69,25.75,48,33,0.1,0,0,0,1,0
25.06,25.06,24.69,25.75,48,33,0.1,0,0,0,1,0
25.06,25.06,24.69,25.69,46,33,0.1,0,0,0,1,0
25.06,25.13,24.69,25.69,47,33,0.09,0,0,0,1,0
25.06,25.06,24.69,25.69,48,33,0.09,0,0,0,1,0
25.06,25.06,24.69,25.63,47,33,0.09,0,0,0,1,0
25.06,25.13,24.75,25.75,46,32,0.1,0,0,0,1,0
25.06,25.13,24.69,25.69,45,32,0.11,0,0,0,1,0
25.13,25.06,24.69,25.69,45,30,0.1,0,0,0,1,0
25.13,25.13,24.69,25.75,46,31,0.09,0,0,0,1,0
25.13,25.13,24.69,25.69,47,32,0.11,0,0,0,1,0
25.13,25.13,24.69,25.69,48,33,0.1,0,0,0,1,0
25.13,25.13,24.69,25.69,49,33,0.1,0,0,0,1,0
25.06,25.13,24.69,25.69,49,34,0.1,0,0,0,1,0
25.13,25.13,24.69,25.63,49,34,0.09,0,0,0,1,0
25.06,25.13,24.69,25.69,49,34,0.1,0,0,0,1,0
25.06,25.06,24.69,25.69,48,34,0.1,0,0,0,1,0
25.13,25.06,24.69,25.63,48,33,0.1,0,0,0,1,0
25.06,25.13,24.75,25.63,49,34,0.1,0,0,0,1,0
25.06,25.13,24.75,25.69,49,34,0.11,0,0,0,1,0
25.13,25.13,24.69,25.69,48,34,0.1,0,0,0,1,0
25.13,25.06,24.69,25.69,47,33,0.1,0,0,0,1,0
25.06,25.13,24.75,25.63,47,33,0.1,0,0,0,1,0
25.13,25.13,24.69,25.63,47,33,0.11,0,0,0,1,0
25.06,25.13,24.75,25.69,48,32,0.1,0,0,0,1,0
25.06,25.13,24.69,25.63,48,34,0.09,0,0,0,1,0
25.06,25.13,24.75,25.69,48,34,0.1,0,0,0,1,0
25.06,25.13,24.75,25.69,48,33,0.11,0,0,0,1,0
25.06,25.13,24.75,25.69,48,33,0.11,0,0,0,1,0
25.06,25.13,24.75,25.69,48,34,0.11,0,0,0,1,0
25.13,25.13,24.75,25.69,48,33,0.1,0,0,0,1,0
25.06,25.13,24.75,25.69,49,33,0.1,0,0,0,1,0
25.13,25.13,24.69,25.81,49,34,0.1,0,0,0,1,0
25.13,25.13,24.75,25.75,50,35,0.09,0,0,0,1,0
25.13,25.13,24.75,25.75,50,35,0.1,0,0,0,1,0
25.13,25.13,24.75,25.75,49,35,0.11,0,0,0,1,0
25.13,25.13,24.75,25.75,49,35,0.1,0,0,0,1,0
25.13,25.13,24.75,25.75,49,35,0.1,0,0,0,1,0
25.13,25.13,24.81,25.75,49,35,0.1,0,0,0,1,0
25.13,25.13,24.81,25.75,49,34,0.09,0,0,0,1,0
25.13,25.13,24.75,25.75,49,35,0.09,0,0,0,1,0
25.13,25.13,24.75,25.75,50,35,0.1,0,0,0,1,0
25.13,25.13,24.75,25.75,50,35,0.09,0,0,0,1,0
25.13,25.13,24.75,25.75,49,35,0.1,0,0,0,1,0
25.13,25.13,24.75,25.75,49,35,0.09,0,0,0,1,0
25.13,25.13,24.75,25.75,49,34,0.09,0,0,0,1,0
25.13,25.13,24.75,25.75,49,35,0.1,0,0,0,1,0
25.13,25.13,24.75,25.75,49,35,0.1,0,0,0,1,0
25.13,25.13,24.75,25.75,50,35,0.09,0,0,0,1,0
25.13,25.13,24.75,25.75,49,35,0.09,0,0,0,1,0
25.13,25.13,24.75,25.75,49,35,0.11,0,0,0,1,0
25.13,25.13,24.75,25.75,49,35,0.1,0,0,0,1,0
25.13,25.13,24.75,25.75,49,34,0.1,0,0,0,1,0
25.13,25.13,24.75,25.75,50,35,0.1,0,0,0,1,0
25.13,25.13,24.75,25.69,49,35,0.1,0,0,0,1,0
25.13,25.13,24.75,25.81,50,35,0.1,0,0,0,1,0
25.13,25.13,24.75,25.75,50,35,0.1,0,0,0,1,0
25.13,25.13,24.75,25.69,51,35,0.1,0,0,0,1,0
25.13,25.13,24.81,25.69,51,35,0.1,0,0,0,1,0
25.13,25.13,24.75,25.69,53,36,0.09,0,0,0,1,0
25.13,25.13,24.75,25.69,53,37,0.11,0,0,0,1,0
25.13,25.13,24.81,25.75,53,37,0.1,0,0,0,1,0
25.13,25.13,24.81,25.69,53,37,0.09,0,0,0,1,0
25.13,25.13,24.81,25.69,53,38,0.09,0,0,0,1,0
25.13,25.13,24.81,25.75,54,37,0.1,0,0,0,1,0
25.13,25.13,24.81,25.75,54,39,0.1,0,0,0,1,0
25.13,25.13,24.81,25.81,54,39,0.1,0,0,0,1,0
25.13,25.13,24.81,25.81,54,38,0.1,0,0,0,1,0
25.13,25.13,24.81,25.81,53,38,0.09,0,0,0,1,0
25.13,25.13,24.81,25.75,54,38,0.1,0,0,0,1,0
25.19,25.13,24.81,25.75,53,38,0.1,0,0,0,1,0
25.19,25.13,24.81,25.75,53,38,0.09,0,0,0,1,0
25.13,25.13,24.81,25.75,53,37,0.1,0,0,0,1,0
25.19,25.13,24.81,25.75,53,37,0.1,0,0,0,1,0
25.19,25.13,24.81,25.75,52,37,0.1,0,0,0,1,0
25.19,25.13,24.81,25.75,51,35,0.09,0,0,0,1,0
25.19,25.13,24.81,25.75,51,35,0.09,0,0,0,1,0
25.19,25.13,24.81,25.75,50,36,0.09,0,0,0,1,0
25.19,25.13,24.81,25.75,50,35,0.09,0,0,0,1,0
25.19,25.13,24.81,25.75,52,35,0.09,0,0,0,1,0
25.13,25.13,24.81,25.75,54,37,0.11,0,0,0,1,0
25.13,25.13,24.81,25.81,55,39,0.09,0,0,0,1,0
25.19,25.13,24.81,25.75,54,40,0.1,0,0,0,1,0
25.13,25.13,24.81,25.75,54,39,0.11,0,0,0,1,0
25.13,25.13,24.81,25.75,54,39,0.11,0,0,0,1,0
25.19,25.13,24.88,25.75,55,39,0.1,0,0,0,1,0
25.19,25.13,24.81,25.75,56,40,0.09,0,0,0,1,0
25.13,25.13,24.81,25.75,57,40,0.1,0,0,0,1,0
25.19,25.13,24.88,25.75,58,40,0.1,0,0,0,1,0
25.13,25.13,24.81,25.75,58,41,0.1,0,0,0,1,0
25.13,25.13,24.81,25.69,58,41,0.1,0,0,0,1,0
25.13,25.13,24.81,25.75,59,41,0.09,0,0,0,1,0
25.13,25.13,24.81,25.69,59,43,0.09,0,0,0,1,0
25.13,25.19,24.81,25.69,54,39,0.1,1,0,0,1,0
25.13,25.13,24.81,25.75,56,40,0.1,0,0,0,1,0
25.13,25.19,24.81,25.75,55,40,0.09,0,0,0,1,0
25.19,25.13,24.81,25.81,56,40,0.1,0,0,0,1,0
25.19,25.13,24.81,25.81,56,40,0.11,0,0,0,1,0
25.13,25.19,24.81,25.81,56,40,0.1,0,0,0,1,0
25.13,25.13,24.81,25.81,56,40,0.1,0,0,0,1,0
25.13,25.13,24.81,25.75,57,40,0.1,0,0,0,1,0
25.13,25.13,24.81,25.75,58,40,0.1,0,0,0,1,0
25.19,25.13,24.88,25.75,58,40,0.1,0,0,0,1,0
25.19,25.13,24.81,25.75,58,41,0.1,0,0,0,1,0
25.19,25.19,24.88,25.75,58,41,0.1,0,0,0,1,0
25.19,25.13,24.88,25.75,55,40,0.09,0,0,0,1,0
25.19,25.19,24.88,25.81,55,39,0.1,0,0,0,1,0
25.19,25.19,24.88,25.75,56,40,0.1,0,0,0,1,0
25.13,25.19,24.88,25.75,57,40,0.09,0,0,0,1,0
25.19,25.13,24.88,25.81,55,40,0.1,0,0,0,1,0
25.19,25.19,24.88,25.75,55,40,0.1,0,0,0,1,0
25.19,25.19,24.88,25.81,54,40,0.1,0,0,0,1,0
25.19,25.13,24.88,25.81,55,39,0.1,0,0,0,1,0
25.19,25.19,24.88,25.75,56,39,0.09,0,0,0,1,0
25.13,25.19,24.88,25.81,59,41,0.11,0,0,0,1,0
25.19,25.19,24.88,25.75,59,43,0.1,0,0,0,1,0
25.19,25.19,24.88,25.75,59,43,0.11,0,0,0,1,0
25.19,25.19,24.88,25.81,60,43,0.1,0,0,0,1,0
25.19,25.19,24.88,25.75,60,43,0.1,0,0,0,1,0
25.19,25.19,24.88,25.81,59,43,0.09,0,0,0,1,0
25.19,25.19,24.88,25.75,59,42,0.1,0,0,0,1,0
25.19,25.19,24.88,25.75,59,42,0.11,0,0,0,1,0
25.19,25.19,24.88,25.75,59,41,0.1,0,0,0,1,0
25.19,25.19,24.88,25.81,63,44,0.1,0,0,0,1,0
25.19,25.19,24.88,25.81,63,45,0.09,0,0,0,1,0
25.19,25.19,24.88,25.81,60,44,0.1,0,0,0,1,0
25.19,25.19,24.88,25.75,59,42,0.1,0,0,0,1,0
25.19,25.19,24.88,25.75,57,41,0.1,0,0,0,1,0
25.19,25.19,24.88,25.81,54,39,0.09,0,0,0,1,0
25.19,25.19,24.94,25.81,54,39,0.1,0,0,0,1,0
25.19,25.19,24.94,25.81,54,39,0.1,0,0,0,1,0
25.13,25.19,24.94,25.81,56,39,0.09,0,0,0,1,0
25.19,25.19,24.88,25.75,57,40,0.1,0,0,0,1,0
25.19,25.19,24.88,25.75,59,41,0.1,0,0,0,1,0
25.19,25.19,24.88,25.75,59,42,0.1,0,0,0,1,0
25.19,25.19,24.88,25.69,59,42,0.1,0,0,0,1,0
25.19,25.19,24.88,25.75,57,41,0.1,0,0,0,1,0
25.19,25.19,24.88,25.75,56,40,0.1,0,0,0,1,0
25.19,25.19,24.88,25.81,56,40,0.1,0,0,0,1,0
25.19,25.19,24.88,25.75,57,40,0.09,0,0,0,1,0
25.19,25.19,24.88,25.81,57,41,0.1,0,0,0,1,0
25.19,25.19,24.94,25.75,56,40,0.1,0,0,0,1,0
25.19,25.19,24.94,25.81,54,40,0.11,0,0,0,1,0
25.19,25.19,24.94,25.75,54,38,0.09,0,0,0,1,0
25.19,25.19,24.88,25.75,54,38,0.1,0,0,0,1,0
25.19,25.19,24.94,25.75,55,39,0.1,0,0,0,1,0
25.19,25.19,24.94,25.75,62,44,0.1,0,0,0,1,0
25.19,25.19,24.88,25.81,59,43,0.09,0,0,0,1,0
25.19,25.19,24.94,25.88,58,41,0.1,0,0,0,1,0
25.19,25.19,24.94,25.81,56,40,0.1,0,0,0,1,0
25.25,25.19,24.94,25.81,55,40,0.1,0,0,0,1,0
25.19,25.19,24.94,25.88,55,40,0.1,0,0,0,1,0
25.19,25.19,24.94,25.81,55,40,0.1,0,0,0,1,0
25.25,25.19,24.88,25.81,56,40,0.09,0,0,0,1,0
25.19,25.19,24.94,25.81,57,41,0.1,0,0,0,1,0
25.25,25.19,24.94,25.75,58,41,0.09,0,0,0,1,0
25.25,25.19,24.94,25.81,62,43,0.09,0,0,0,1,0
25.19,25.19,24.94,25.81,62,45,0.1,0,0,0,1,0
25.19,25.19,24.94,25.81,63,44,0.1,0,0,0,1,0
25.19,25.19,24.88,25.81,66,47,0.09,0,0,0,1,0
25.19,25.19,24.94,25.81,65,46,0.1,0,0,0,1,0
25.19,25.19,24.88,25.81,64,45,0.1,0,0,0,1,0
25.19,25.19,24.88,25.88,62,45,0.1,0,0,0,1,0
25.19,25.19,24.94,25.81,59,44,0.09,0,0,0,1,0
25.19,25.19,24.94,25.88,60,43,0.1,0,0,0,1,0
25.19,25.19,24.94,25.88,60,43,0.1,0,0,0,1,0
25.19,25.19,24.94,25.81,59,43,0.1,0,0,0,1,0
25.19,25.19,24.94,25.81,57,41,0.1,0,0,0,1,0
25.19,25.19,24.94,25.81,57,40,0.1,0,0,0,1,0
25.19,25.19,24.88,25.81,57,40,0.1,0,0,0,1,0
25.19,25.19,24.94,25.81,59,41,0.1,0,0,0,1,0
25.19,25.19,24.94,25.75,61,43,0.09,0,0,0,1,0
25.19,25.25,25,25.81,60,44,0.1,0,0,0,1,0
25.19,25.19,25,25.81,62,44,0.1,0,0,0,1,0
25.19,25.19,24.94,25.81,62,44,0.1,0,0,0,1,0
25.19,25.19,24.94,25.81,66,46,0.09,0,0,0,1,0
25.19,25.19,24.94,25.81,66,47,0.1,0,0,0,1,0
25.19,25.19,25,25.75,68,49,0.1,0,0,0,1,0
25.19,25.19,24.94,25.81,64,46,0.09,0,0,0,1,0
25.19,25.19,24.94,25.81,61,44,0.1,0,0,0,1,0
25.19,25.19,25,25.88,65,45,0.11,0,0,0,1,0
25.19,25.19,25,25.88,65,47,0.11,0,0,0,1,0
25.19,25.19,25,25.88,65,46,0.1,0,0,0,1,0
25.19,25.19,25,25.88,64,46,0.1,0,0,0,1,0
25.19,25.19,25,25.94,65,45,0.1,0,0,0,1,0
25.19,25.19,25,25.88,62,44,0.11,0,0,0,1,0
25.19,25.19,24.94,25.88,64,45,0.1,0,0,0,1,0
25.25,25.19,25,25.88,70,49,0.1,0,0,0,1,0
25.25,25.19,24.94,25.88,69,49,0.1,0,0,0,1,0
25.25,25.19,25,25.81,69,49,0.1,0,0,0,1,0
25.19,25.19,25,25.88,67,48,0.13,0,0,0,1,0
25.19,25.19,24.94,25.88,67,47,0.08,0,0,0,1,0
25.25,25.19,25,25.88,67,47,0.1,0,0,0,1,0
25.19,25.19,25,25.88,70,49,0.1,0,0,0,1,0
25.19,25.19,25,25.81,70,50,0.1,0,0,0,1,0
25.19,25.19,25,25.81,67,49,0.11,0,0,0,1,0
25.19,25.19,25,25.88,65,47,0.1,0,0,0,1,0
25.25,25.19,25,25.81,67,48,0.1,0,0,0,1,0
25.25,25.25,25,25.81,65,46,0.1,0,0,0,1,0
25.19,25.25,25,25.81,61,45,0.1,0,0,0,1,0
25.25,25.19,25,25.81,61,43,0.1,0,0,0,1,0
25.25,25.19,25,25.88,67,46,0.09,0,0,0,1,0
25.25,25.19,25,25.88,69,48,0.11,0,0,0,1,0
25.25,25.19,25,25.88,68,49,0.11,0,0,0,1,0
25.19,25.19,25,25.88,68,48,0.1,0,0,0,1,0
25.25,25.25,24.94,25.88,65,47,0.1,0,0,0,1,0
25.25,25.25,25,25.81,64,45,0.11,0,0,0,1,0
25.25,25.25,25,25.81,64,45,0.09,0,0,0,1,0
25.25,25.25,25,25.88,68,48,0.09,0,0,0,1,0
25.25,25.25,25,25.88,73,51,0.1,0,0,0,1,0
25.19,25.19,25,25.81,71,52,0.1,0,0,0,1,0
25.19,25.25,25,25.81,73,51,0.14,0,0,0,1,0
25.25,25.25,25,25.81,75,53,0.1,0,0,0,1,0
25.25,25.25,25,25.81,75,54,0.12,0,0,0,1,0
25.19,25.19,25,25.81,75,53,0.09,0,0,0,1,0
25.25,25.19,25,25.81,75,53,0.1,0,0,0,1,0
25.19,25.19,25,25.81,71,51,0.1,0,0,0,1,0
25.25,25.25,25,25.81,73,53,0.11,0,0,0,1,0
25.25,25.19,25,25.81,74,53,0.11,0,0,0,1,0
25.25,25.25,25,25.81,75,54,0.1,0,0,0,1,0
25.25,25.25,25,25.81,75,53,0.1,0,0,0,1,0
25.25,25.25,25,25.81,75,52,0.1,0,0,0,1,0
25.25,25.25,25,25.75,73,53,0.1,0,0,0,1,0
25.25,25.25,25,25.81,71,51,0.1,0,0,0,1,0
25.25,25.25,25,25.75,71,50,0.09,0,0,0,1,0
25.25,25.25,25,25.81,73,51,0.09,0,0,0,1,0
25.25,25.25,25,25.81,75,53,0.1,0,0,0,1,0
25.25,25.25,25,25.88,75,54,0.13,0,0,0,1,0
25.25,25.25,25,25.88,78,55,0.11,0,0,0,1,0
25.25,25.25,25.06,25.81,76,54,0.09,0,0,0,1,0
25.25,25.25,25,25.88,76,54,0.09,0,0,0,1,0
25.25,25.25,25,25.88,76,54,0.09,0,0,0,1,0
25.25,25.25,25.06,25.81,76,54,0.1,0,0,0,1,0
25.25,25.25,25,25.81,75,54,0.1,0,0,0,1,0
25.25,25.25,25.06,25.88,73,53,0.1,0,0,0,1,0
25.25,25.25,25.06,25.88,77,54,0.09,0,0,0,1,0
25.25,25.25,25.06,25.81,75,54,0.1,0,0,0,1,0
25.25,25.25,25.06,25.88,76,54,0.1,0,0,0,1,0
25.25,25.25,25.06,25.88,74,53,0.09,0,0,0,1,0
25.25,25.25,25.06,25.88,74,53,0.09,0,0,0,1,0
25.25,25.25,25.06,25.88,75,53,0.09,0,0,0,1,0
25.25,25.25,25.06,25.81,73,53,0.1,0,0,0,1,0
25.25,25.25,25.06,25.81,70,50,0.1,0,0,0,1,0
25.19,25.25,25.06,25.88,71,51,0.11,0,0,0,1,0
25.19,25.25,25.06,25.88,70,50,0.09,0,0,0,1,0
25.19,25.25,25.06,25.88,69,49,0.1,0,0,0,1,0
25.25,25.25,25.06,25.88,70,49,0.1,0,0,0,1,0
25.19,25.25,25.06,25.81,69,49,0.1,0,0,0,1,0
25.25,25.25,25.06,25.81,68,49,0.1,0,0,0,1,0
25.25,25.25,25.06,25.81,68,49,0.1,0,0,0,1,0
25.19,25.25,25.06,25.88,68,49,0.09,0,0,0,1,0
25.25,25.25,25.06,25.88,70,49,0.1,0,0,0,1,0
25.19,25.25,25.06,26,70,49,0.1,0,0,0,1,0
25.19,25.25,25.06,25.88,73,53,0.09,0,0,0,1,0
25.25,25.25,25.06,25.88,72,52,0.1,0,0,0,1,0
25.25,25.25,25.06,25.88,72,52,0.1,0,0,0,1,0
25.25,25.25,25.06,25.88,74,53,0.1,0,0,0,1,0
25.25,25.25,25.06,25.88,75,53,0.09,0,0,0,1,0
25.25,25.25,25.13,25.88,75,54,0.1,0,0,0,1,0
25.25,25.25,25.13,25.88,75,54,0.09,0,0,0,1,0
25.25,25.25,25.06,25.88,75,54,0.09,0,0,0,1,0
25.25,25.25,25.13,25.88,75,54,0.1,0,0,0,1,0
25.25,25.25,25.06,25.88,74,53,0.09,0,0,0,1,0
25.25,25.25,25.13,25.88,74,53,0.1,0,0,0,1,0
25.25,25.25,25.06,25.88,74,53,0.09,0,0,0,1,0
25.25,25.25,25.13,25.88,75,54,0.1,0,0,0,1,0
25.25,25.25,25.13,25.94,75,54,0.1,0,0,0,1,0
25.25,25.25,25.13,25.88,75,53,0.1,0,0,0,1,0
25.31,25.25,25.13,25.88,73,53,0.11,0,0,0,1,0
25.25,25.25,25.13,25.88,73,52,0.1,0,0,0,1,0
25.25,25.25,25.13,25.88,71,51,0.1,0,0,0,1,0
25.25,25.31,25.13,25.88,72,51,0.1,0,0,0,1,0
25.25,25.25,25.13,25.88,74,53,0.1,0,0,0,1,0
25.25,25.31,25.13,25.88,74,53,0.1,0,0,0,1,0
25.25,25.25,25.13,25.94,74,53,0.09,0,0,0,1,0
25.25,25.25,25.13,25.88,72,52,0.1,0,0,0,1,0
25.25,25.31,25.13,25.94,73,52,0.09,0,0,0,1,0
25.25,25.25,25.13,25.88,73,53,0.1,0,0,0,1,0
25.25,25.25,25.13,25.88,73,52,0.09,0,0,0,1,0
25.25,25.25,25.13,25.88,73,52,0.09,0,0,0,1,0
25.25,25.31,25.13,25.88,73,53,0.1,0,0,0,1,0
25.25,25.31,25.13,25.88,73,53,0.11,0,0,0,1,0
25.25,25.25,25.13,25.88,73,52,0.09,0,0,0,1,0
25.25,25.31,25.13,25.88,71,51,0.11,0,0,0,1,0
25.25,25.25,25.13,25.88,70,50,0.1,0,0,0,1,0
25.31,25.31,25.13,25.88,71,51,0.1,0,0,0,1,0
25.25,25.25,25.13,25.88,71,51,0.1,0,0,0,1,0
25.25,25.31,25.13,25.88,70,50,0.1,0,0,0,1,0
25.31,25.31,25.13,25.88,70,50,0.1,0,0,0,1,0
25.31,25.25,25.13,25.88,70,50,0.1,0,0,0,1,0
25.25,25.31,25.13,25.94,70,50,0.1,0,0,0,1,0
25.25,25.31,25.13,25.88,71,51,0.11,0,0,0,1,0
25.31,25.31,25.13,25.88,74,53,0.1,0,0,0,1,0
25.25,25.31,25.13,25.88,74,53,0.1,0,0,0,1,0
25.31,25.31,25.13,25.88,73,53,0.1,0,0,0,1,0
25.31,25.25,25.13,25.94,73,53,0.1,0,0,0,1,0
25.31,25.25,25.19,25.94,73,53,0.1,0,0,0,1,0
25.25,25.31,25.13,25.88,74,53,0.1,0,0,0,1,0
25.25,25.31,25.13,25.88,72,52,0.11,0,0,0,1,0
25.25,25.31,25.13,25.88,72,52,0.1,0,0,0,1,0
25.25,25.31,25.13,25.88,73,53,0.1,0,0,0,1,0
25.25,25.31,25.13,25.88,73,53,0.1,0,0,0,1,0
25.25,25.25,25.13,25.88,72,52,0.1,0,0,0,1,0
25.25,25.31,25.13,25.88,71,51,0.1,0,0,0,1,0
25.31,25.31,25.13,25.88,71,51,0.1,0,0,0,1,0
25.25,25.31,25.13,25.88,74,53,0.09,0,0,0,1,0
25.31,25.31,25.13,25.88,74,53,0.09,0,0,0,1,0
25.31,25.31,25.13,25.88,75,53,0.1,0,0,0,1,0
25.31,25.25,25.19,25.88,75,54,0.1,0,0,0,1,0
25.31,25.31,25.13,25.88,75,54,0.09,0,0,0,1,0
25.31,25.31,25.13,25.88,75,54,0.1,0,0,0,1,0
25.31,25.31,25.19,25.94,75,54,0.1,0,0,0,1,0
25.25,25.31,25.19,25.88,74,53,0.1,0,0,0,1,0
25.25,25.31,25.19,25.94,73,53,0.1,0,0,0,1,0
25.25,25.31,25.19,25.94,73,53,0.1,0,0,0,1,0
25.25,25.31,25.19,25.88,73,53,0.1,0,0,0,1,0
25.31,25.31,25.19,25.94,74,53,0.1,0,0,0,1,0
25.31,25.31,25.19,25.94,75,54,0.1,0,0,0,1,0
